contigName	contigLen	totalAvgDepth	17119-05-01-243200068.sort.bam	17119-05-01-243200068.sort.bam-var	17119-05-02-243200066.sort.bam	17119-05-02-243200066.sort.bam-var	17119-05-03-243200095.sort.bam	17119-05-03-243200095.sort.bam-var	17119-05-04-243200101.sort.bam	17119-05-04-243200101.sort.bam-var	17119-05-05-243200087.sort.bam	17119-05-05-243200087.sort.bam-var	17119-05-06-243200069.sort.bam	17119-05-06-243200069.sort.bam-var	17119-05-07-243200099.sort.bam	17119-05-07-243200099.sort.bam-var	17119-05-08-243200071.sort.bam	17119-05-08-243200071.sort.bam-var	17119-05-09-243200070.sort.bam	17119-05-09-243200070.sort.bam-var	17119-05-10-243200096.sort.bam	17119-05-10-243200096.sort.bam-var	17119-05-11-243200091.sort.bam	17119-05-11-243200091.sort.bam-var	17119-05-12-243200081.sort.bam	17119-05-12-243200081.sort.bam-var	17119-05-13-243200076.sort.bam	17119-05-13-243200076.sort.bam-var	17119-05-14-243200089.sort.bam	17119-05-14-243200089.sort.bam-var	17119-05-15-243200093.sort.bam	17119-05-15-243200093.sort.bam-var	17119-05-16-243200072.sort.bam	17119-05-16-243200072.sort.bam-var	17119-05-17-243200086.sort.bam	17119-05-17-243200086.sort.bam-var	17119-05-18-243200100.sort.bam	17119-05-18-243200100.sort.bam-var	17119-05-19-243200062.sort.bam	17119-05-19-243200062.sort.bam-var	17119-05-20-243200063.sort.bam	17119-05-20-243200063.sort.bam-var	17119-05-21-243200075.sort.bam	17119-05-21-243200075.sort.bam-var	17119-05-22-243200094.sort.bam	17119-05-22-243200094.sort.bam-var	17119-05-23-243200073.sort.bam	17119-05-23-243200073.sort.bam-var	17119-05-24-243200088.sort.bam	17119-05-24-243200088.sort.bam-var	17119-05-25-243200085.sort.bam	17119-05-25-243200085.sort.bam-var	17119-05-26-243200098.sort.bam	17119-05-26-243200098.sort.bam-var	17119-05-27-243200083.sort.bam	17119-05-27-243200083.sort.bam-var	17119-05-28-243200078.sort.bam	17119-05-28-243200078.sort.bam-var	17119-05-30-243200082.sort.bam	17119-05-30-243200082.sort.bam-var	17119-05-31-243200080.sort.bam	17119-05-31-243200080.sort.bam-var	17119-05-32-243200092.sort.bam	17119-05-32-243200092.sort.bam-var	17119-05-33-243200064.sort.bam	17119-05-33-243200064.sort.bam-var	17119-05-34-243200097.sort.bam	17119-05-34-243200097.sort.bam-var	17119-05-35-243200067.sort.bam	17119-05-35-243200067.sort.bam-var	17119-05-36-243200079.sort.bam	17119-05-36-243200079.sort.bam-var	17119-05-37-243200074.sort.bam	17119-05-37-243200074.sort.bam-var	17119-05-38-243200077.sort.bam	17119-05-38-243200077.sort.bam-var	17119-05-39-243200084.sort.bam	17119-05-39-243200084.sort.bam-var	17119-05-40-243200090.sort.bam	17119-05-40-243200090.sort.bam-var	17119D-05-29-243200065.sort.bam	17119D-05-29-243200065.sort.bam-var
S39CNODE_6018_length_8656_cov_25.162656||full	8656	33.858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0177522	0.0174419	0.0886433	0.0808014	0.0532565	0.0504275	0.106395	0.130596	0.0708911	0.0658769	0.0527863	0.0500074	33.4683	86.792	0	0
S39CNODE_6023_length_8651_cov_15.572359||full	8651	24.0358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0355252	0.0342601	0.0851665	0.112283	0	0	0	0	0.03529	0.0340499	0.0389366	0.0616612	0	0	0	0	23.8408	59.211	0	0
S39CNODE_6033_length_8644_cov_6.844685||full	8644	12.2496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0281375	0.0490154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0406169	0.102317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0908877	0.1625	0	0	1.11749	25.8715	10.9725	26.6563	0	0
S39CNODE_6035_length_8644_cov_4.117825||full	8644	6.5013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00682835	0.0136115	0	0	0.00317871	0.00316885	0.00317871	0.00316885	0.0355545	0.0342861	0	0	0.0355545	0.0441782	0.0355545	0.0394643	0.0355545	0.0342888	0	0	0.00329644	0.0032861	6.34259	10.216	0	0
S39CNODE_6052_length_8625_cov_7.653559||full	8625	10.2866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0355162	0.0342506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.2511	22.5401	0	0
S39CNODE_6061_length_8610_cov_16.079018||full	8610	20.8143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0355792	0.0607902	0.0356974	0.0590227	0.0351064	0.0445064	0	0	0.0711584	0.0838372	0.0355792	0.051577	0.26052	0.430059	20.3407	47.3756	0	0
S39CNODE_6097_length_8577_cov_6.145036||full	8577	11.3376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00996796	0.0198429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86057	46.5511	9.46707	17.1098	0	0
S39CNODE_6121_length_8559_cov_8.844309||full	8559	14.2816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035795	0.0345178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0355571	0.0342933	0.035795	0.0373723	0	0	0	0	0.0391247	0.0375938	0	0	0.302295	0.471397	13.833	24.2115	0	0
S39CNODE_6127_length_8550_cov_3.776221||full	8550	10.7063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143452	0.150279	0	0	0	0	0	0	0	0	0.0716667	0.095588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0358333	0.0345517	0	0	0	0	0.0355952	0.0343457	0	0	0	0	4.46345	6.48373	5.95631	8.5858	0	0
S39CNODE_6162_length_8513_cov_9.847245||full	8513	15.3093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0361114	0.0592094	0.108095	0.118892	0	0	0.0361114	0.0348164	15.129	30.4101	0	0
S39CNODE_6228_length_8457_cov_5.074506||full	8457	7.98339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00902853	0.0270069	7.97436	13.4955	0	0
S39CNODE_6233_length_8450_cov_5.570697||full	8450	20.1348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0360241	0.0638817	0	0	0.0542169	0.0821311	0.0543373	0.0578954	0	0	11.8817	65.5229	8.10855	9.80241	0	0
S39CNODE_6287_length_8395_cov_6.326499||full	8395	9.15779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036507	0.0567722	0	0	0	0	9.12129	26.643	0	0
S39CNODE_6313_length_8365_cov_8.767629||full	8365	13.5582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0366403	0.0353022	0	0	3.47937	12.1154	10.0422	18.8188	0	0
S39CNODE_6341_length_8339_cov_19.568928||full	8339	30.9647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0365124	0.0351872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0735132	0.103544	0	0	0.0368787	0.0460309	0.0577604	0.0871676	0.150934	0.264748	0.0362682	0.0393516	0.0341922	0.0970145	30.5386	284.624	0	0
S39CNODE_6344_length_8338_cov_4.456960||full	8338	7.07389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0367611	0.0495792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0492184	0.0467939	0	0	0	0	0.0183195	0.0179862	0	0	0	0	6.96959	11.2312	0	0
S39CNODE_6362_length_8329_cov_6.350616||full	8329	10.0234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0303216	0.0597291	0	0	0	0	0.0184619	0.018121	0.0368016	0.0354521	0	0	0.1922	0.430391	9.74557	14.8296	0	0
S39CNODE_6397_length_8296_cov_18.309550||full	8296	27.9035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0179229	0.0873337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0370734	0.0357028	0.0370734	0.0357026	0.0370734	0.0357026	0.0477535	0.0830493	0	0	0	0	27.7266	91.4595	0	0
S39CNODE_6434_length_8264_cov_5.645755||full	8264	13.5823	0	0	0.0370964	0.0608693	0.0370964	0.0485435	0	0	0	0	0	0	0	0	0.907074	3.96225	0	0	0	0	0	0	0	0	0	0	0.00419029	0.0041735	0	0	0	0	0	0	0	0	0.690412	14.9915	0	0	0.223441	0.318725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0368499	0.0367251	0	0	0.833621	1.88044	0	0	0.00406704	0.00405048	0.0741928	0.172474	0.140991	0.179807	0.0367266	0.0353801	1.7015	3.60991	8.85507	25.1578	0	0
S39CNODE_6537_length_8176_cov_3.353774||full	8176	5.30102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0750062	0.0972974	0.020932	0.0414214	0	0	0	0	0	0	0	0	0	0	5.20508	8.02875	0	0
S39CNODE_6556_length_8159_cov_5.243583||full	8159	12.2008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.54551	28.4057	5.65526	12.0647	0	0
S39CNODE_6557_length_8158_cov_6.964704||full	8158	11.4137	0	0	0	0	0.00424575	0.00422867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00312188	0.00311244	0	0	0.00624376	0.01245	0	0	0.0153596	0.045852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0754246	0.111451	0	0	0.111763	0.249133	0.0375874	0.0646489	0.0377123	0.0675119	0	0	0.0102398	0.0133841	11.112	22.8857	0	0
S39CNODE_6566_length_8147_cov_5.356649||full	8147	8.61973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0376391	0.062237	0	0	0.0377642	0.0680993	0.0375141	0.0508667	0	0	0.246592	0.251839	8.26022	15.891	0	0
S39CNODE_6588_length_8121_cov_4.558641||full	8121	192.312	0.113411	0.164798	0.216911	0.353828	60.8881	487.721	0.151298	0.29204	41.2602	5158.44	0.547108	0.644282	0.0748965	0.0923836	0.491281	1.33374	6.84368	13.363	0.0378873	0.036456	1.63016	18.1313	0.0756492	0.0875136	0.0378873	0.0540221	0.0755238	0.0836211	0	0	0	0	2.31301	21.5213	59.6399	328.213	0.151173	0.191062	0.113537	0.123992	0.388784	0.595287	10.978	15.1321	0.801907	2.56157	0.0755238	0.0883901	0	0	0.169489	0.302636	0	0	0	0	0	0	0	0	0.113286	0.133334	0	0	0.339732	0.566401	0	0	0.226948	0.272836	3.05106	46.6133	0	0	0.0371346	0.072907	1.43106	1.59203	0.0376364	0.0362203
S39CNODE_6590_length_8119_cov_5.585193||full	8119	12.3128	0	0	0	0	0.00401556	0.00399913	0	0	0.0160622	0.063986	0	0	0	0	0.209562	7.36186	0	0	0	0	0.175932	7.67967	0.0560924	0.0529506	0	0	0.0321245	0.255944	0	0	0	0	0.00401556	0.00399913	0	0	0.528172	3.66642	0	0	0.0240934	0.144026	0	0	0.0757937	0.184009	0	0	0	0	0.0882168	1.93062	0	0	0	0	0	0	0	0	0.0843268	1.76372	0	0	0.00401556	0.00399913	0.118835	3.50667	0	0	0.399046	11.492	0	0	1.44799	3.07719	8.78153	16.3707	0.263019	17.1615
S39CNODE_6615_length_8096_cov_5.928243||full	8096	9.06997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.06997	26.0828	0	0
S39CNODE_6634_length_8085_cov_5.051930||full	8085	8.0252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0380592	0.0366082	0	0	0	0	0.0759924	0.103759	0.0380592	0.0366089	0	0	7.87309	8.78926	0	0
S39CNODE_6643_length_8077_cov_5.956744||full	8077	9.28611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0377192	0.0539742	0.0379715	0.0670772	0	0	0	0	0.0616879	0.0750498	0	0	0.00807367	0.016087	9.14066	17.5413	0	0
S39CNODE_6650_length_8072_cov_33.225271||full	8072	41.4642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0758647	0.12288	0.0379955	0.0365532	0.0381217	0.0366743	0	0	0.0381217	0.0725317	0.0547841	0.0517817	41.2193	102.98	0	0
S39CNODE_6776_length_7974_cov_13.307109||full	7974	21.569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0192996	0.0189273	0.00907464	0.00899348	0.0043456	0.00432746	0	0	0.0384714	0.0369943	0	0	0	0	1.73658	7.06588	19.7612	154.828	0	0
S39CNODE_6844_length_7916_cov_4.293601||full	7916	6.69997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0387587	0.0738389	0	0	0	0	0	0	0	0	6.66122	9.03796	0	0
S39CNODE_6861_length_7905_cov_4.107389||full	7905	7.89233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27569	2.00184	6.61663	12.0036	0	0
S39CNODE_6864_length_7904_cov_5.491145||full	7904	10.3666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0174104	0.0171103	0	0	0	0	0.0193449	0.0189748	0	0	0	0	0	0	0	0	1.86278	2.88667	8.46711	16.1546	0	0
S39CNODE_6924_length_7867_cov_4.740527||full	7867	9.62343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.562654	7.16012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0391344	0.054973	0	0	0	0	1.5725	52.4669	0	0	0.0609045	0.0572127	7.38823	14.7703	0	0
S39CNODE_6948_length_7851_cov_5.552976||full	7851	8.8682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.193352	0.333119	8.67485	15.9254	0	0
S39CNODE_6975_length_7824_cov_8.366843||full	7824	12.4983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0393537	0.0378104	0	0	12.459	25.147	0	0
S39CNODE_7007_length_7799_cov_4.676524||full	7799	7.95006	0	0	0	0	0	0	0	0	0	0	0.00352987	0.00351818	0	0	0.0810563	1.85518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0430122	0.0411781	0	0	0.697869	1.19572	7.12132	7.28484	0.0032684	0.00325888
S39CNODE_7018_length_7790_cov_17.574790||full	7790	1317.18	0.240445	0.636741	0.111518	0.2363	16.8266	2166.38	14.055	2442.03	1.21427	18.6228	0.268063	0.627365	5.61832	167.194	36.5575	18094.1	0.685733	4.21751	7.4949	461.207	0.468325	2.42819	11.5973	467.547	0.555759	5.46835	35.4448	13624.7	0.0395288	0.0686253	139.553	209790	0.847775	9.58925	3.74764	45.6321	23.5351	4613.12	0.175131	0.333846	9.25	599.944	0.157853	0.308618	10.9237	1236.64	0.0280105	0.0272234	18.776	6157.75	6.28691	466.319	0.157592	0.535506	79.6637	88190	33.5361	21332.2	8.71427	153.405	4.43482	156.128	87.741	142485	619.659	3.62829e+06	1.89241	48.7044	59.5902	6883.3	31.2674	11904	11.1471	2145.17	14.6507	2123.97	18.3611	2641.79	1.9034	75.0355
S39CNODE_7026_length_7783_cov_4.075958||full	7783	22.269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45277	4.74434	0	0	0	0	0.117778	0.260378	0	0	0	0	0.705751	1.18698	0	0	0	0	0.0848945	0.142946	0	0	0.177257	0.197468	0.039434	0.0378841	3.0021	13.5797	0	0	4.86532	33.9501	0	0	0	0	0	0	0	0	0.039565	0.0419328	0	0	0	0	0.039041	0.0535079	0.039565	0.0379979	0	0	0.039565	0.0720898	0	0	1.83794	2.88934	0	0	3.80873	18.1433	4.42211	10.9033	1.59714	4.28336
S39CNODE_7036_length_7770_cov_4.331821||full	7770	6.68189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0392388	0.0377041	0	0	0.0364829	0.0716458	0	0	0	0	0.0194226	0.0190491	6.58675	9.66469	0	0
S39CNODE_7068_length_7746_cov_5.131582||full	7746	8.03278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0393628	0.0378188	0.0396261	0.0380598	0	0	0	0	0	0	0.0198789	0.0194874	7.93391	13.9756	0	0
S39CNODE_7150_length_7690_cov_4.601441||full	7690	7.24629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0400531	0.0737323	0	0	0.0200265	0.019624	7.18621	12.3658	0	0
S39CNODE_7161_length_7682_cov_3.742625||full	7682	5.90255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0398301	0.0432947	0	0	5.86272	6.86155	0	0
S39CNODE_7165_length_7680_cov_9.475410||full	7680	14.9376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0399734	0.0529854	0.0800797	0.0906745	0	0	0	0	0.0399734	0.0383789	0	0	0	0	0	0	14.7776	38.3216	0	0
S39CNODE_7174_length_7676_cov_4.734287||full	7676	15.8303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.479936	0.993059	0.0399947	0.0410486	0	0	0	0	0.102711	0.115037	0	0	0	0	0	0	0	0	0	0	0	0	1.02936	1.74655	0	0	0	0	0	0	0.119718	0.112582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44911	2.75296	0	0	5.06683	6.60884	7.54265	13.5011	0	0
S39CNODE_7187_length_7666_cov_6.546971||full	7666	10.1116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0400479	0.0384548	0	0	0	0	0.0397818	0.0491178	0	0	0.0400479	0.0384529	0	0	0.0397818	0.038205	9.95197	18.5357	0	0
S39CNODE_7211_length_7649_cov_3.617066||full	7649	5.54007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.54007	6.49944	0	0
S39CNODE_7222_length_7640_cov_6.456163||full	7640	9.19159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0200267	0.0196254	0	0	0	0	0	0	0.0801068	0.0937223	0	0	0	0	9.09146	33.2462	0	0
S39CNODE_7223_length_7637_cov_30.880506||full	7637	40.7814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0400695	0.0384738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040203	0.0551564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0602377	0.0619616	0.0403366	0.0387076	0.100841	0.119022	0.076132	0.0703477	0.0201683	0.0197683	0.168158	0.292753	40.2352	220.546	0	0
S39CNODE_7226_length_7632_cov_6.825525||full	7632	17.6982	0	0	0	0	0	0	0	0	0	0	0.00935579	0.0186305	0	0	0	0	0	0	0	0	0.0399626	0.0782017	0.0203154	0.0479907	0	0	0.273857	0.475027	0	0	0	0	0	0	0	0	4.58634	30.4938	0	0	0.0360866	0.277991	0	0	0	0	0	0	0	0	0	0	0	0	0.0233895	0.116418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.161187	0.47388	0	0	1.93397	7.02301	10.6137	36.5774	0	0
S39CNODE_7239_length_7624_cov_17.830229||full	7624	24.1527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.094327	0.192234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0402729	0.0622066	0	0	0	0	0.161226	0.47886	0.100883	0.119347	0	0	1.12724	2.71544	22.6287	80.1389	0	0
S39CNODE_7312_length_7579_cov_10.419856||full	7579	13.4898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0810338	0.0906381	0	0	0	0	0.0405169	0.0655397	0	0	1.28941	1.83681	12.0789	26.3739	0	0
S39CNODE_7343_length_7562_cov_5.143733||full	7562	8.19576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0404749	0.0388483	0.0775769	0.0715662	8.07771	11.4243	0	0
